lyrics,year,lable,name
"[Intro: Dave Gahan & Martin L. Gore]
Your own personal Jesus
Someone to hear your prayers
Someone who cares
Your own personal Jesus
Someone to hear your prayers
Someone who's there
""Oooh, yeah...""

[Refrain: Dave Gahan, Martin L. Gore & Peter Gordeno]
Reach out and touch faith

[Verse 1: Dave Gahan]
Feeling unknown and you're all alone
Flesh and bone by the telephone
Lift up the receiver, I'll make you a believer
Take second best, put me to the test
Things on your chest you need to confess
I will deliver, you know I'm a forgiver
""Alright!""

[Refrain: Dave Gahan, Martin L. Gore & Peter Gordeno]
Reach out and touch faith
Reach out and touch faith

[Chorus: Dave Gahan, Martin L. Gore & Peter Gordeno]
Your own personal Jesus
Someone to hear your prayers
Someone who cares
Your own personal Jesus
Someone to hear your prayers
Someone who's there
""Ooooooh, yeah!""

[Interlude: Dave Gahan]
""Martin!""
""Aaah!""

[Verse 2: Dave Gahan]
Feeling unknown and you're all alone
Flesh and bone by the telephone
Lift up the receiver, I'll make you a believer
I will deliver, you know I'm a forgiver
""Alright! Come on!""

[Refrain: Dave Gahan, Martin L. Gore & Peter Gordenp]
(Reach out and touch faith)
Your own personal Jesus ""Wooooh!""
Reach out and touch faith
Reach out and touch faith
Reach out and touch faith

[Interlude: Dave Gahan]
""Uh!""
""Yeah!""

[Outro: Dave Gahan, Martin L. Gore & Peter Gordeno]
Reach out and touch faith ""Hey!""
Reach out and touch faith
Reach out and touch faith
Reach out and touch faith
Reach out and touch faith ""Alright, now. Alright.""
(Reach out and touch faith)
(Reach out and touch faith) ""Come on, let's hear it!""
(Reach out and touch faith) ""Berlin, sing!""
(Reach out and touch faith) ""Aaah!""
Reach out and touch faith
Reach out and touch faith
Reach out and touch faith ""Oh, yeah!""
Reach out and touch faith
""Thank you very much!""",2014,1,Depeche Mode
"[Verse 1: Martin L. Gore]
I'm not going down on my knees, begging you to adore me
Can't you see it's misery and torture for me?
When I'm misunderstood
Try as hard as you can, I've tried as hard as I could
To make you see
How important it is for me

[Chorus: Martin L. Gore]
Here is a plea from my heart to you
Nobody knows me as well as you do
You know how hard it is for me to shake the disease
That takes hold of my tongue in situations like these

[Post-Chorus: Martin L. Gore]
Understand me, understand me
Understand me, understand me

[Verse 2: Martin L. Gore]
Some people have to be permanently together
Lovers devoted to each other forever
Now I've got things to do
And I've said before that I know you have too
When I'm not there
In spirit, I'll be there

[Chorus: Martin L. Gore]
Here is a plea from my heart to you
And nobody knows me as well as you do
You know how hard it is for me to shake the disease
That takes hold of my tongue in situations like these

[Post-Chorus: Martin L. Gore]
Understand me, understand me
Understand me, understand me

[Interlude]

[Chorus: Martin L. Gore]
Here is a plea from my heart to you
Nobody knows me as well as you do
You know how hard it is for me to shake the disease
That takes hold of my tongue in situations like these

[Outro: Martin L. Gore]
""Thank you!""",2014,1,Depeche Mode
"[Verse 1: Dave Gahan]
You wear guilt
Like shackles on your feet
Like a halo in reverse
I can feel
The discomfort in your seat
And in your head, it's worse

[Verse 2: Dave Gahan]
There's a pain
A famine in your heart
An aching to be free
Can't you see?
All love's luxuries
Are here for you and me
""Yeah, that's right!""

[Chorus: Dave Gahan]
And when our worlds they fall apart
When the walls come tumbling in
Though we may deserve it
It will be worth it

[Verse 3: Dave Gahan]
Bring your chains
Your lips of tragedy
And fall into my arms

[Chorus: Dave Gahan]
And when our worlds they fall apart
When the walls come tumbling in
Though we may deserve it
It will be worth it

[Chorus: Dave Gahan]
And when our worlds they fall apart
When the walls come tumbling in
Though we may deserve it
It will be worth it

[Chorus: Dave Gahan & Martin L. Gore]
And when our worlds they fall apart
When the walls come tumbling in
Though we may deserve it
It will be worth it

[Chorus: Dave Gahan & Martin L. Gore]
And when our worlds they fall apart
When the walls come tumbling in
Though we may deserve it
It will be worth it

[Chorus: Dave Gahan & Martin L. Gore]
And when our worlds they fall apart
When the walls come tumbling in
Though we may deserve it
It will be worth it

[Outro: Dave Gahan]
""Thank you!""",2014,1,Depeche Mode
"[Intro: Dave Gahan]
""Come on, let's see those hands!""

[Verse 1: Dave Gahan & Martin L. Gore]
When I'm with you baby
I go out of my head
And I just can't get enough
I just can't get enough
All the things you do to me
And everything you said
I just can't get enough
I just can't get enough

[Chorus 1: Dave Gahan]
We slip and slide as we fall in love
And I just can't seem to get enough of

[Verse 2: Dave Gahan & Martin L. Gore]
We walk together
We're walking down the stree
And I just can't get enough
And I just can't get enough
Every time I think of you
I know we have to meet
I just can't get enough
I just can't get enough

[Chorus 2: Dave Gahan]
It's getting hotter, it's a burning love
And I just can't seem to get enough of

[Interlude: Dave Gahan]
""Alright!""
""Alright.""
""Come on now! Let's hear you singing!""

[Bridge: Dave Gahan & Martin L. Gore, (audience)]
(I just can't get enough)
(I just can't get enough)
(I just can't get enough)
(I just can't get enough)
(I just can't get enough)
(I just can't get enough)
(I just can't get enough)
(I just can't get enough)
I just can't get enough
I just can't get enough
I just can't get enough
I just can't get enough
I just can't get enough
I just can't get enough
I just can't get enough
I just can't get enough

[Verse 3: Dave Gahan & Martin L. Gore]
And when it rains
You're shining down for me
And I just can't get enough
And I just can't get enough
Just like a rainbow
You know you set me free
And I just can't get enough
I just can't get enough

[Chorus 3: Dave Gahan]
You're like an angel and you give me your love
And I just can't seem to get enough of

[Interlude: Dave Gahan]
""Alright!""
""Come on!""
""Sing it!""
""Come on, let's hear it!""
""Everybody!""
""Alright! Alright, now.""
""Come on, Berlin, let's hear it!""

[Outro: Dave Gahan]
""One more!""
""One more!""
""One more!""
""One more!""
""We thank you very much!"" Thank you!""",2014,1,Depeche Mode
"[Intro: Dave Gahan]
""Alright!""
""Alright! Let's go!""

[Verse 1: Dave Gahan]
I feel you, your sun it shines
I feel you within my mind ""Oh, yeah!""
You take me there, you take me where my kingdom comes
You take me to and lead me through Babylon

[Chorus: Martin L. Gore & Peter Gordeno, ""Dave Gahan""]
This is the morning of our love ""Sing it!!""
It's just the dawning of our love

[Verse 2: Dave Gahan]
I feel you, your heart it sings ""Yeaaah!""
I feel you, the joy it brings
Where heaven waits, those golden gates and back again
You take me to and lead me through oblivion

[Chorus: Martin L. Gore & Peter Gordeno, ""Dave Gahan""]
This is the morning of our love ""Sing it!""
It's just the dawning of our love

[Verse 3: Dave Gahan, (Martin L. Gore)]
I feel you, your precious soul
And I am whole ""Aaaah! Hey!""
I feel you, your rising sun (My kingdom comes)
My kingdom comes
""Oh, yeah. That's right. Oh, she comes!""

[Interlude: Dave Gahan]
""Woooh!""

[Verse 4: Dave Gahan]
I feel you, each move you make
I feel you, each breath you take
Where angels sing and spread their wings, my love's on high
You take me home, to glory's throne, by and by

[Chorus: Martin L. Gore, ""Dave Gahan""]
This is the morning of our love ""Sing it!""
It's just the dawning of our love ""Come on!""
This is the morning of our love ""Alright, come on!""
It's just the dawning of our love
""Play that guitar.""
""Christian!""

[Outro: Dave Gahan]
""Alright!
""Thank you!""",2014,1,Depeche Mode
"[Verse 1: Dave Gahan & Martin L. Gore]
I'm taking a ride with my best friend
I hope he never lets me down again
He knows where he's taking me
Taking me where I want to be
I'm taking a ride with my best friend

[Chorus: Martin L. Gore & Dave Gahan]
We're flying high
We're watching the world pass us by
Never want to come down
Never want to put my feet back down on the ground

[Verse 2: Dave Gahan & Martin L. Gore]
I'm taking a ride with my best friend
I hope he never lets me down again
Promises me I'm as safe as houses
As long as I remember who's wearing the trousers
I hope he never lets me down again ""Oh, no...""
""Sing with me!""

[Chorus: Martin L. Gore, & Dave Gahan]
We're flying high
We're watching the world pass us by
Never want to come down
Never want to put my feet back down on the ground ""No!""
We're flying high
We're watching the world pass us by
Never want to come down
Never want to put my feet back down on the ground ""Oooooooooooooooh!""

[Interlude: Dave Gahan]
""Alright!""
""Uh!""
""Alright! Pick it up!""
""Wooooh!""

[Outro: Martin L. Gore, ""Dave Gahan""]
See the stars, they're shining bright
Everything's alright tonight
See the stars, they're shining bright
Everything's alright tonight
See the stars, they're shining bright
Everything's alright tonight
See the stars, they're shining bright
Everything's alright tonight
""Thank you very much! Thank you! See you next time, thank you!""
""Want one more song? Just one more? Come on boys.""
""One more?""
""Alright, just for you, Berlin! Thank you so much. You have always been there for us. And we thank you very much from bottoms of our hearts. Thank you. Come on. Come over here. No rest for the wicked.""",2014,1,Depeche Mode
"[Verse 1: Dave Gahan]
It was you that took my soul
And threw it in the fire
And tamed it in the rapture
And filled me with desire

[Pre-Chorus 1: Dave Gahan]
Now I'm pure, now I'm clean
I feel good and serene
In you

[Verse 2: Dave Gahan]
There is no denying
How I have been changed
You won't hear me crying
Now misery is strange

[Pre-Chorus 2: Dave Gahan & Martin L. Gore]
I can dream, I can fly
Now it seems I get by
With you

[Chorus: Dave Gahan & Martin L. Gore]
Goodbye again
Goodbye again

[Verse 3: Dave Gahan]
I was always looking, looking for someone
Someone to stick my hook in
And pull it out and run

[Pre-Chorus 3: Dave Gahan & Martin L. Gore]
Now I'm caught on your ride
All my thoughts are entwined
In you

[Chorus: Dave Gahan & Martin L. Gore]
Goodbye again
Goodbye again

[Verse 4: Dave Gahan]
If you see me walking
To the golden gates
Turn around, stop talking
Stop and hеsitate

[Pre-Chorus 4: Dave Gahan]
I'll be waiting up therе
With my fate in the air
For you

[Chorus: Dave Gahan & Martin L. Gore]
Good-goodbye
Good-goodbye
Good-goodbye
Good-goodbye
Good-goodbye
Good-goodbye
Good-goodbye
Good-goodbye
Good-goodbye
Good-goodbye

[Outro: Dave Gahan]
""Thank you very much!""
""We'll see you next time! Thank you! Good night!""",2014,1,Depeche Mode
"[Verse 1: Martin L. Gore]
Condemnation, tried
Here on the stand with the book in my hand
And truth on my side
Accusations, lies
Hand me my sentence, I'll show no repentance
I'll suffer with pride

[Chorus 1: Martin L. Gore]
If for h onesty you want apologies
I don't sympathise
If for kindness you substitute blindness
Please open your eyes

[Verse 2: Martin L. Gore]
Condemnation, why?
Because my duty was always to beauty
And that was my crime
Feel elation, high
To know I can trust this fix of injustice
Time after time

[Chorus 2: Martin L. Gore]
If you see purity as immaturity
Well, it's no surprise
If for kindness you substitute blindnеss
Please open your еyes",2014,1,Depeche Mode
"[Verse 1: Martin L. Gore]
Is simplicity best
Or simply the easiest?
The narrowest path
Is always the holiest
So walk on barefoot for me
Suffer some misery

[Chorus: Martin L. Gore]
If you want my love
If you want my love

[Verse 2: Martin L. Gore]
Man will survive
The harshest conditions
And stay alive
Through difficult decisions
So make up your mind for me
Walk the line for me

[Chorus: Martin L. Gore]
If you want my love
If you want my love

[Bridge: Martin L. Gore]
Idle talk and hollow promises
Cheating Judases and doubting Thomases
Don't just stand there and shout it
Do something about it

[Verse 3: Martin L. Gore]
You can fulfill
Your wildest ambitions
And I'm sure you will
Lose your inhibitions
So open yourself for me
Risk your health for me

[Chorus: Martin L. Gore]
If you want my love
If you want my love
If you want my love
If you want my love
If you want my love
If you want my love
If you want my love
(If you want my love)
(If you want my love)
(If you want my love)",2014,1,Depeche Mode
"Put your arms around me child
Like when you bumped your shin
Then you'll know I love you now
As I loved you then

Though you maybe trying sometimes
And I'll need you
And you're not there
You know I may get mad
And turn away
But you know that I still care

But you cannot ask for more
Than can come from me
I am older than you are
And one day you'll see

If I lose my patience with you
And I suddenly start to scream
It's only because I just want you to be
Everything that I see in my dreams

And I'd like to know it's there
The feeling that we have
When you know that you can come
Running to me
Whenever times are bad

Don't lose the feeling that we have
Don't lose the feeling that we have

Though you are growing older now
And I'm watching you grow
I know I make you sad sometimes
And I see your feeling show

But one day I'll look around
And you will be grown
You'll be out in the world
Such a pretty girl
You'll be on your own

And I'd like to know it's there
The feeling that we have
Knowing that you can come to me
Whenever you are sad

And I'd like to know it's there
The feeling that we have
Don't lose the feeling that we have
Don't lose the feeling that we have
Don't lose the feeling that we have",2015,1,Diana Ross
